16.000,335958.8368
16.005,334264.7079
16.010,332767.23
16.015,332108.8664
16.020,331549.7382
16.025,331409.9659
16.030,331998.4735
16.035,333436.5539
16.040,335779.3847
16.045,337552.1458
16.050,338011.5668
16.055,337979.3789
16.060,337655.9929
16.065,336461.3332
16.070,333871.8084
16.075,332125.8528
16.080,330806.0485
16.085,330764.3581
16.090,332008.7924
16.095,333840.9798
16.100,335853.4097
16.105,336666.1567
16.110,336357.8571
16.115,335089.6829
16.120,333193.4052
16.125,331998.8639
16.130,331823.956
16.135,332115.1878
16.140,333205.4994
16.145,334493.8159
16.150,335372.373
16.155,336317.4954
16.160,337030.7308
16.165,337764.6914
16.170,338324.7634
16.175,339050.8396
16.180,339794.2423
16.185,340220.8131
16.190,340404.6413
16.195,340247.2271
16.200,338786.1906
16.205,337006.4459
16.210,334204.1603
16.215,330426.7488
16.220,327130.337
16.225,325647.3469
16.230,325291.2355
16.235,325982.1841
16.240,329030.5897
16.245,331603.4976
16.250,333325.54
16.255,334492.0744
16.260,334834.6147
16.265,334056.4399
16.270,334184.5854
16.275,334676.5219
16.280,335896.9614
16.285,338025.4733
16.290,340600.2202
16.295,343225.3297
16.300,344638.4884
16.305,345761.7149
16.310,346049.7569
16.315,345990.729
16.320,345136.1822
16.325,343207.4397
16.330,342394.5148
16.335,342515.8425
16.340,342896.1804
16.345,343105.7398
16.350,343521.1904
16.355,343188.109
16.360,342283.8288
16.365,340574.4154
16.370,338038.8003
16.375,334957.56
16.380,331986.3348
16.385,330001.2068
16.390,328555.2999
16.395,327365.7128
16.400,326251.3815
16.405,325524.9019
16.410,324493.2607
16.415,322763.1464
16.420,320753.0193
16.425,318791.1622
16.430,317046.5918
16.435,316045.262
16.440,316187.843
16.445,317777.6246
16.450,320795.7292
16.455,325122.5242
16.460,329354.6748
16.465,329818.6517
16.470,327851.113
16.475,324027.7161
16.480,323593.1424
16.485,326922.0995
16.490,328494.2075
16.495,332126.7574
16.500,335042.2983
16.505,339400.1081
16.510,341086.1137
16.515,340389.0896
16.520,338035.7885
16.525,335146.9964
16.530,334639.5842
16.535,335098.1577
16.540,335219.8714
16.545,336162.7364
16.550,337490.4949
16.555,341014.1285
16.560,343175.5095
16.565,346459.9139
16.570,348444.4752
16.575,350962.6925
16.580,351519.9405
16.585,351894.8026
16.590,351699.9194
16.595,351054.916
16.600,350219.1067
16.605,348016.3726
16.610,347539.2524
16.615,346461.0595
16.620,346010.4719
16.625,344960.4519
16.630,344668.985
16.635,345134.701
16.640,345308.6248
16.645,344200.237
16.650,342790.2183
16.655,340155.2997
16.660,338395.2811
16.665,334710.769
16.670,333321.7211
16.675,332266.438
16.680,332830.1732
16.685,334760.3832
16.690,336638.6104
16.695,341099.5324
16.700,343789.2906
16.705,346756.7693
16.710,348176.995
16.715,349456.246
16.720,348693.3059
16.725,347552.6867
16.730,346254.5091
16.735,346041.1667
16.740,345043.5929
16.745,344841.8587
16.750,345900.6689
16.755,348368.5178
16.760,350466.2955
16.765,351760.4344
16.770,351013.148
16.775,348327.826
16.780,344065.2407
16.785,342576.6636
16.790,343024.1315
16.795,344613.6154
16.800,347757.1208
16.805,353678.8405
16.810,360297.8928
16.815,366006.6226
16.820,367760.6013
16.825,367767.5177
16.830,365767.7829
16.835,362579.6409
16.840,357085.4969
16.845,350563.9246
16.850,344890.824
16.855,339360.871
16.860,334919.994
16.865,331428.0658
16.870,329020.002
16.875,327973.759
16.880,327219.204
16.885,326719.7871
16.890,326158.4571
16.895,326102.0255
16.900,326932.5648
16.905,328511.1087
16.910,330307.3297
16.915,331776.7786
16.920,332641.2798
16.925,333273.0506
16.930,332861.1774
16.935,331006.8377
16.940,328181.3951
16.945,326046.9151
16.950,325538.3298
16.955,325742.9147
16.960,327307.0463
16.965,330223.5739
16.970,332697.7959
16.975,335035.3445
16.980,337311.3851
16.985,339132.3411
16.990,339750.9333
16.995,340466.5139
17.000,341318.0471
17.005,341982.8845
17.010,342616.9134
17.015,343044.62
17.020,343083.9526
17.025,342733.936
17.030,341126.7233
17.035,338613.6474
17.040,336337.6844
17.045,334103.7291
17.050,331959.3931
17.055,331022.8619
17.060,330803.6933
17.065,331082.4214
17.070,331190.882
17.075,331377.0499
17.080,331505.4929
17.085,331500.9712
17.090,331433.9663
17.095,331647.4411
17.100,331934.7529
17.105,331918.9492
17.110,331775.2512
17.115,331486.7987
17.120,331138.5993
17.125,330759.5258
17.130,330013.3121
17.135,328654.0962
17.140,327383.5152
17.145,327356.5612
17.150,328056.9458
17.155,329568.53
17.160,332106.3554
17.165,334385.1417
17.170,335147.0498
17.175,335322.1258
17.180,334241.7691
17.185,332145.5315
17.190,330962.2603
17.195,330278.3525
17.200,330203.2194
17.205,331392.4475
17.210,332962.6024
17.215,334598.0051
17.220,335805.3006
17.225,336394.814
17.230,336684.0585
17.235,335942.3694
17.240,334245.6611
17.245,332192.1467
17.250,330875.824
17.255,330582.3849
17.260,330243.7839
17.265,329795.9516
17.270,329485.1367
17.275,329621.7665
17.280,329706.4125
17.285,329911.1572
17.290,330426.7907
17.295,331328.002
17.300,332473.0333
17.305,334342.4526
17.310,335684.3532
17.315,336656.2414
17.320,336268.5382
17.325,334881.5995
17.330,332238.8609
17.335,329531.0006
17.340,326101.0125
17.345,325319.5982
17.350,325166.7188
17.355,326405.9359
17.360,328645.037
17.365,329722.5218
17.370,328112.0529
17.375,325061.8998
17.380,320156.2935
17.385,315590.9696
17.390,313357.0968
17.395,313786.5304
17.400,315450.583
17.405,319301.5448
17.410,324734.6046
17.415,330168.0615
17.420,335687.2437
17.425,339006.601
17.430,340196.2518
17.435,340671.7363
17.440,340277.26
17.445,339671.4868
17.450,339333.0949
17.455,339288.2693
17.460,339688.3197
17.465,339916.0655
17.470,340027.6432
17.475,340232.4807
17.480,340105.2048
17.485,339927.5669
17.490,339616.9805
17.495,339290.6152
17.500,339060.4569
17.505,338514.96
17.510,338126.8699
17.515,336816.1776
17.520,334444.1788
17.525,331254.0877
17.530,327219.6299
17.535,324264.3673
17.540,322829.3744
17.545,323061.8877
17.550,324010.0349
17.555,326246.7067
17.560,329341.7007
17.565,331580.8769
17.570,333234.6073
17.575,333207.4464
17.580,331173.7586
17.585,327499.129
17.590,323561.8742
17.595,321526.4389
17.600,319989.6555
17.605,319029.3407
17.610,318556.8228
17.615,318681.8978
17.620,319058.2592
17.625,319931.7209
17.630,320997.0319
17.635,322560.7372
17.640,324147.314
17.645,326169.0686
17.650,328914.7515
17.655,330490.2751
17.660,330746.2287
17.665,330897.3997
17.670,330870.0441
17.675,330597.9292
17.680,330324.4656
17.685,330722.2784
17.690,331134.6135
17.695,331111.1014
17.700,330989.0962
17.705,331087.0509
17.710,331129.0132
17.715,330573.7314
17.720,329587.8672
17.725,328040.4766
17.730,326534.3923
17.735,325523.2676
17.740,323804.6023
17.745,322904.3868
17.750,322680.7687
17.755,323305.8068
17.760,325053.0547
17.765,327081.5344
17.770,329367.9448
17.775,330668.7807
17.780,331289.9549
17.785,331289.5652
17.790,330220.9041
17.795,328763.9718
17.800,328053.0232
17.805,328090.585
17.810,328094.7714
17.815,328435.8655
17.820,329243.6197
17.825,329405.0733
17.830,329521.0986
17.835,329639.0033
17.840,329387.21
17.845,328220.7543
17.850,326547.4946
17.855,325238.5795
17.860,324974.5609
17.865,325228.4576
17.870,325623.4762
17.875,326156.9023
17.880,327446.6937
17.885,328395.5403
17.890,329727.4012
17.895,330849.68
17.900,332223.3184
17.905,334594.5281
17.910,337127.1007
17.915,337941.2783
17.920,337784.3861
17.925,336946.9552
17.930,335194.8646
17.935,333002.2813
17.940,331922.4948
17.945,331990.4771
17.950,332375.0241
17.955,333628.9108
17.960,335233.274
17.965,338205.141
17.970,338815.1863
17.975,339659.2507
17.980,340080.7308
17.985,339655.4003
17.990,339326.0821
17.995,339055.2563
18.000,339636.3005
18.005,341344.189
18.010,343388.2125
18.015,345990.5703
18.020,348351.5498
18.025,350911.1909
18.030,353228.5588
18.035,355065.2963
18.040,356199.0191
18.045,356566.5692
18.050,355850.5756
18.055,354472.7121
18.060,352213.562
18.065,348765.3404
18.070,344704.8488
18.075,341004.4744
18.080,338416.463
18.085,336766.9566
18.090,336128.8599
18.095,336297.4526
18.100,337377.5873
18.105,339315.3069
18.110,340818.279
18.115,341577.5066
18.120,341365.9884
18.125,339983.0942
18.130,338464.3228
18.135,337910.2593
18.140,338606.1226
18.145,340045.3545
18.150,342529.5748
18.155,345640.2215
18.160,347351.6643
18.165,347476.7727
18.170,347011.9049
18.175,346021.5594
18.180,344427.3155
18.185,342947.1001
18.190,343129.4631
18.195,344425.8899
18.200,346345.8757
18.205,348557.0302
18.210,350102.6297
18.215,350479.4423
18.220,350394.3904
18.225,348056.4981
18.230,344941.5549
18.235,340652.8567
18.240,336286.4435
18.245,332864.9384
18.250,330531.0513
18.255,329228.0329
18.260,328586.1302
18.265,328597.2109
18.270,328563.8976
18.275,328588.7061
18.280,329183.4832
18.285,329827.8754
18.290,330626.0053
18.295,331627.7238
18.300,333457.5373
18.305,335697.5348
18.310,337170.3135
18.315,337571.4813
18.320,337099.5743
18.325,335623.1474
18.330,333544.1604
18.335,332348.9616
18.340,331250.7911
18.345,330721.9485
18.350,330687.7547
18.355,331167.9122
18.360,332031.6603
18.365,332926.4271
18.370,333667.3601
18.375,334053.8618
18.380,334864.4603
18.385,335458.1897
18.390,336198.4417
18.395,336979.9253
18.400,337575.9249
18.405,337854.7736
18.410,337954.5117
18.415,338032.2487
18.420,338662.1849
18.425,340585.2772
18.430,342675.927
18.435,344937.4434
18.440,346808.199
18.445,348316.3983
18.450,349364.3127
18.455,349490.2702
18.460,348315.1991
18.465,345310.3061
18.470,341532.195
18.475,338849.404
18.480,337863.1397
18.485,337796.0475
18.490,338626.8243
18.495,341239.433
18.500,344425.8806
18.505,347889.0213
18.510,351343.4818
18.515,354510.5451
18.520,357891.5577
18.525,360131.609
18.530,364018.3314
18.535,368093.9715
18.540,370816.5341
18.545,372037.6184
18.550,372239.0845
18.555,371473.9819
18.560,369848.2537
18.565,368060.6012
18.570,365135.7845
18.575,361638.4871
18.580,358875.4404
18.585,355955.1638
18.590,353878.0258
18.595,351116.271
18.600,348236.9869
18.605,345130.5237
18.610,341797.8833
18.615,338202.7918
18.620,335287.0527
18.625,333024.278
18.630,331821.3552
18.635,331631.3927
18.640,331709.3995
18.645,330965.8488
18.650,329196.2474
18.655,326439.5558
18.660,323717.1682
18.665,321215.8641
18.670,320085.4567
18.675,320452.8819
18.680,322517.8467
18.685,325263.8716
18.690,328282.4647
18.695,330879.5673
18.700,333737.9302
18.705,335912.7603
18.710,337366.4538
18.715,338191.7027
18.720,338283.5337
18.725,338102.9017
18.730,337044.8681
18.735,336830.5932
18.740,336403.612
18.745,336050.2365
18.750,335375.7262
18.755,334881.4038
18.760,334662.1005
18.765,333769.8386
18.770,332689.7523
18.775,331589.9404
18.780,330159.2124
18.785,328279.1737
18.790,326576.2177
18.795,324155.5707
18.800,322002.3181
18.805,320126.1837
18.810,318987.2713
18.815,318903.5507
18.820,319577.9572
18.825,321374.1822
18.830,324946.8088
18.835,329178.8112
18.840,332431.9706
18.845,335095.5324
18.850,336547.6866
18.855,337028.7047
18.860,336262.2559
18.865,334832.9501
18.870,332938.7824
18.875,332569.3901
18.880,333519.8613
18.885,336086.6912
18.890,339752.1702
18.895,344786.6782
18.900,351078.1895
18.905,358808.9505
18.910,366154.7495
18.915,370563.2262
18.920,370289.8504
18.925,367225.5864
18.930,362552.0534
18.935,355675.1752
18.940,348641.5303
18.945,342277.0433
18.950,337293.105
18.955,333537.6205
18.960,331345.6837
18.965,331082.5834
18.970,332218.2384
18.975,333388.811
18.980,334061.2931
18.985,334058.2446
18.990,333819.428
18.995,331513.2029
19.000,330545.4678
19.005,330327.0063
19.010,330687.9674
19.015,331744.5355
19.020,333681.1549
19.025,335715.1594
19.030,338172.2857
19.035,339889.3706
19.040,341715.8202
19.045,343316.1021
19.050,344461.7638
19.055,345545.8978
19.060,345778.4209
19.065,345685.9295
19.070,345420.4052
19.075,344285.6936
19.080,343201.1522
19.085,342081.1842
19.090,341001.5528
19.095,340750.0286
19.100,341599.5428
19.105,342798.0061
19.110,344177.8139
19.115,344824.6213
19.120,345019.2284
19.125,344389.4587
19.130,343242.3913
19.135,342481.2264
19.140,341507.0837
19.145,340704.4166
19.150,340126.8861
19.155,339841.5189
19.160,339232.2987
19.165,337982.3129
19.170,336551.352
19.175,334973.56
19.180,333467.3002
19.185,331868.6303
19.190,330338.5364
19.195,329195.9562
19.200,328390.7958
19.205,327933.8518
19.210,327581.7955
19.215,328423.3118
19.220,329390.1755
19.225,330257.8995
19.230,331901.6314
19.235,333412.9164
19.240,334788.8778
19.245,335432.2763
19.250,335475.6988
19.255,335439.997
19.260,334858.5842
19.265,333421.3126
19.270,332748.2315
19.275,330688.5434
19.280,330152.503
19.285,329838.3313
19.290,330004.5426
19.295,333122.4653
19.300,334155.5984
19.305,334335.1409
19.310,334451.0833
19.315,334330.1648
19.320,333524.9997
19.325,331629.5957
19.330,330370.5062
19.335,329283.8898
19.340,329512.2187
19.345,330644.632
19.350,331902.7754
19.355,335006.8334
19.360,337161.4078
19.365,339347.8378
19.370,339814.2712
19.375,339500.423
19.380,338779.1814
19.385,337694.5182
19.390,337286.0301
19.395,336360.2203
19.400,335553.5552
19.405,333612.6618
19.410,332764.3478
19.415,331843.0126
19.420,331822.7563
19.425,331859.8887
19.430,332578.5788
19.435,334597.5165
19.440,336122.5322
19.445,338848.7364
19.450,340320.055
19.455,341827.1292
19.460,342301.703
19.465,341810.1587
19.470,343238.3304
19.475,344123.1495
19.480,345094.999
19.485,345598.7142
19.490,345212.6435
19.495,343024.0818
19.500,341484.434
19.505,338106.6135
19.510,335643.6087
19.515,331863.0469
19.520,330223.3669
19.525,327857.14
19.530,326658.8179
19.535,324992.9873
19.540,324225.0333
