16.155,478761.1229,483519.5662,481114.4646,480820.4583,336317.4954,161380.0033,40073.52804,195122.0311,35655.82464,43364.07029,85.24257826,4768.956485,-21660.91345,-5420.065296
16.160,478818.8911,483692.8763,481144.7176,480858.1565,337030.7308,161001.7352,38609.94293,193797.5318,37402.59084,42764.89937,181.481536,4749.836471,-21639.60064,-5328.730719
16.165,478701.9458,483708.9973,481149.213,480892.8658,337764.6914,160356.1689,36359.72155,192985.7207,38692.00898,42566.2283,273.6177426,4715.445516,-21609.79765,-5245.221488
16.170,478737.3742,483881.7279,481338.2626,481115.3711,338324.7634,159733.2911,32860.83767,192263.9587,39648.00225,42316.94657,369.7743835,4694.232314,-21593.01238,-5153.113006
16.175,479357.8168,484612.3122,482087.6826,481887.616,339050.8396,159642.8954,30814.23745,192064.8739,40009.1059,42139.53261,472.7492207,4675.521481,-21620.8284,-5074.976975
16.180,480364.9396,485764.8193,483104.2785,482918.1451,339794.2423,159909.829,29348.13352,191794.2101,40119.34309,42236.62659,661.7536191,4661.168232,-21689.12016,-4996.910371
16.185,481737.6082,487251.3899,484325.2894,484140.7513,340220.8131,160461.1754,28534.75727,190761.0261,40139.92229,42455.82126,855.6329413,4642.899284,-21783.52945,-4903.758123
16.190,483743.5369,489399.642,485850.6148,485611.6424,340404.6413,161319.8756,28196.46807,189292.03,39947.73849,42897.95457,1164.108189,4709.755633,-21885.077,-4816.246425
16.195,485639.2453,491408.537,487384.6806,487026.5,340247.2271,162241.6257,27907.01706,186895.0292,39619.07553,43487.73697,1421.028622,4778.566646,-21957.35932,-4759.262825
16.200,486197.8052,492058.6021,487633.9312,487090.4567,338786.1906,162432.8512,27301.29434,182929.4059,38878.09572,43597.36606,1580.884941,4792.597512,-21995.5404,-4710.313335
16.205,486037.4905,492008.9469,487397.9957,486694.7659,337006.4459,162328.7739,26707.29832,177737.3955,37743.06461,43789.18759,1712.656801,4791.28476,-21963.99989,-4666.860323
16.210,483877.698,489989.0332,485537.4347,484757.3934,334204.1603,161210.6934,25615.82719,171850.0919,35927.90818,43769.28272,1597.359636,4685.580752,-21895.11184,-4657.412885
16.215,479301.3331,485519.9012,481744.5679,480989.2082,330426.7488,159228.6639,23496.65846,165333.2125,33031.68982,42698.74066,1119.677454,4490.335288,-21827.22657,-4644.541333
16.220,475346.8098,481665.3476,478561.8964,477841.4318,327130.337,157574.7631,21175.27702,158455.4648,31180.42141,42037.11075,213.0105203,4235.055134,-21824.10741,-4626.715133
16.225,473934.8149,480322.0962,477573.6762,476859.5135,325647.3469,157376.4217,19579.22496,151871.9201,30334.00192,41725.36089,-290.885256,4082.488338,-21884.08464,-4581.832296
16.230,473984.7702,480440.8653,477665.6324,476879.9016,325291.2355,157771.2885,18468.59176,145451.9142,29565.03236,41710.9196,-577.9850206,3997.608724,-21989.54906,-4574.025061
16.235,475865.4863,482381.2455,479151.4565,478310.0467,325982.1841,158733.935,18504.81433,139822.1111,29587.79018,41868.54819,-803.4417061,3948.040242,-22171.52099,-4556.797382
16.240,481256.5415,487840.8395,483461.2468,482593.8976,329030.5897,161231.2555,19609.42879,135781.5655,30527.4663,42757.29955,-558.5366999,4027.585906,-22337.66564,-4548.171614
16.245,485754.8468,492358.1785,486824.9561,485936.2105,331603.4976,162955.3099,20113.3522,132928.3485,31435.33558,43483.84077,-104.1947144,4162.63626,-22419.55826,-4539.867079
16.250,487684.3316,494312.0139,488191.305,487280.4312,333325.54,163795.4958,19888.02859,130821.4458,32480.85013,44328.64338,237.9422047,4253.419057,-22411.70945,-4544.107956
16.255,487983.8021,494659.4823,488238.5787,487353.3139,334492.0744,163981.3062,18956.90073,130421.6076,33160.42979,45328.36361,533.8098912,4335.853003,-22352.20014,-4531.795449
16.260,486671.73,493361.2101,487003.4596,486171.188,334834.6147,163625.6057,17932.37357,131693.7497,33077.92746,46383.458,734.5259972,4318.630199,-22247.34886,-4534.906474
16.265,482642.1222,489370.9862,483663.1822,482850.8505,334056.4399,161924.2154,16760.42004,133436.4975,32901.67137,47038.40583,606.6791181,4219.260867,-22137.66178,-4528.722643
16.270,478285.3254,485065.3411,480216.7164,479403.6039,334184.5854,160383.4024,15697.25239,136323.5523,32259.10187,47672.45704,264.0486749,4093.75111,-22087.58899,-4524.8057
16.275,474751.4551,481564.6061,477356.0325,476549.6744,334676.5219,159456.909,15590.97177,141166.0358,31921.79872,48491.01075,-131.6847324,4023.430052,-22123.8239,-4517.916208
16.280,473131.6745,479957.0966,476034.2138,475259.8963,335896.9614,158910.4868,15863.10091,145466.643,31497.70282,48995.13135,-557.3430285,3917.794212,-22219.44416,-4509.131233
16.285,473173.7568,479982.9651,476054.374,475317.0594,338025.4733,159241.0931,16442.62014,149399.0145,31385.21076,49790.27972,-817.1234955,3900.464463,-22344.5169,-4505.352336
16.290,475319.7073,482136.6171,477752.34,477061.5154,340600.2202,160510.5006,16711.66963,153003.5084,31420.86352,50736.92913,-1042.212111,3903.367437,-22540.96004,-4497.939493
16.295,479052.7303,485890.4059,480554.9567,479904.4414,343225.3297,162447.0225,16670.52083,156208.3957,31908.46095,51884.14656,-986.8468798,3960.871619,-22703.65823,-4492.703478
16.300,481612.0443,488506.4461,482395.172,481761.4799,344638.4884,163567.9147,16759.8927,157858.6364,31816.27124,52414.31387,-765.25827,4010.509919,-22766.0779,-4454.888084
16.305,483447.9008,490404.8686,483775.8263,483184.5621,345761.7149,164438.6335,17261.79097,158987.8828,31760.48917,52881.58159,-537.8489889,4036.629456,-22752.89383,-4461.250991
16.310,483902.9235,490903.8668,484083.2023,483520.6025,346049.7569,164912.1239,16979.35454,160202.2233,31533.46104,53158.05566,-363.4939016,4063.288959,-22692.12297,-4459.106864
16.315,483110.6544,490206.7311,483513.0453,482959.922,345990.729,165040.4285,16766.10822,160986.1797,30880.64376,53029.58066,-249.8848075,4057.771824,-22601.07871,-4454.020512
16.320,480991.7623,488166.5463,481890.0646,481352.9257,345136.1822,164730.4356,16903.34942,161497.0617,30208.36109,52641.8001,-217.9230333,4014.012468,-22517.14348,-4468.460313
16.325,478244.057,485489.6427,479731.933,479226.3849,343207.4397,163988.7015,17334.14004,160845.9881,29191.43372,51654.28306,-364.0898279,3939.689629,-22481.34925,-4466.068522
16.330,476048.834,483391.4257,478132.9569,477694.8401,342394.5148,163682.9553,17934.85377,160117.303,28561.34911,50596.31607,-702.897255,3783.666567,-22491.77354,-4456.291164
16.335,475352.6134,482822.6541,477639.4821,477217.2329,342515.8425,163739.1752,18291.54132,158754.4307,27857.88589,49464.74305,-906.8019855,3709.880844,-22559.08987,-4434.915242
16.340,475278.1034,482875.12,477619.7153,477199.0628,342896.1804,164015.4328,17677.05665,157005.4355,27347.55048,48167.3169,-1022.141461,3714.012088,-22658.63196,-4412.795677
16.345,475732.7976,483470.0318,477981.1876,477572.2341,343105.7398,164539.0295,16261.44075,154979.118,27048.73976,47023.89044,-1103.015291,3713.007768,-22744.76519,-4372.799943
16.350,477298.8317,485157.8072,479241.3434,478846.1934,343521.1904,165551.1376,14688.52381,153337.2547,27370.84661,45927.30255,-1134.646058,3742.93071,-22838.29272,-4351.08235
16.355,479077.4258,487093.4195,480651.5288,480274.8772,343188.109,166413.3899,13677.12497,151930.3974,27566.10957,44425.76249,-1124.560475,3787.7852,-22896.41738,-4360.880981
16.360,480848.2862,489004.3603,482127.5684,481768.2038,342283.8288,167282.3141,13389.18469,151317.4135,27995.33883,43157.58436,-991.3741238,3861.002616,-22896.45419,-4358.172962
16.365,481484.7073,489816.9518,482700.8207,482371.9272,340574.4154,167531.7879,13589.42252,151341.4133,28205.70163,41865.01089,-858.8619767,3929.86833,-22849.94937,-4368.404851
16.370,481332.8935,489834.4361,482667.7866,482366.9354,338038.8003,167380.042,14157.66153,151733.4308,28660.84589,40452.59109,-701.5347373,3972.683983,-22786.90474,-4414.594121
16.375,480255.5123,488935.6743,481952.9931,481658.5445,334957.56,166690.9621,14525.75722,152622.7391,29128.93168,39287.32034,-588.8555455,3971.46775,-22710.16379,-4422.741079
16.380,479080.4605,487945.357,481209.594,480904.7919,331986.3348,165967.5594,14541.47804,154047.4751,30200.7791,38791.10062,-504.3332559,3962.047796,-22641.70411,-4431.098242
16.385,478543.2696,487595.0881,480963.6972,480637.2115,330001.2068,165565.8982,14795.01867,155934.4567,31427.84588,37908.62355,-390.6354122,3989.99915,-22607.08339,-4433.507789
16.390,478619.9203,487836.8371,481135.1921,480772.7307,328555.2999,165396.7421,15540.17583,158564.9906,32906.72121,36674.8521,-287.8865918,4021.179025,-22601.02312,-4414.074002
16.395,479103.9866,488487.8566,481558.4695,481171.6437,327365.7128,165424.5669,16702.38975,162178.7526,34421.83478,35725.54688,-127.5963924,4071.64914,-22610.90549,-4397.7398
16.400,479737.615,489327.9777,482004.8497,481616.2813,326251.3815,165587.7218,18452.78116,166989.3894,36219.01288,34895.74652,109.3372165,4172.533277,-22618.55245,-4363.222557
16.405,480451.2553,490239.8308,482512.5084,482133.744,325524.9019,165860.9113,20692.33767,172622.6152,38203.54828,34105.59892,364.5642073,4310.527722,-22605.17897,-4257.309135
16.410,480796.5204,490786.3385,482804.533,482429.9349,324493.2607,166165.0337,22837.12498,179034.3753,40037.99067,33546.68172,619.0502904,4478.516009,-22560.434,-4126.331277
16.415,480389.2298,490543.2145,482521.6017,482146.0316,322763.1464,166091.2587,25215.59171,185834.3789,41551.54061,32796.98692,831.5711058,4660.774402,-22473.03464,-4003.391421
16.420,479302.3121,489608.7312,481783.7466,481386.6801,320753.0193,165830.5626,27728.61268,192912.9267,42670.72888,32043.89372,957.5892858,4785.809298,-22361.25384,-3825.272003
16.425,477907.4238,488348.0154,480877.1505,480472.2549,318791.1622,165377.5838,30064.56354,199331.0333,42964.94339,30791.56975,941.4174176,4835.533973,-22239.34952,-3631.582173
16.430,477339.0206,487941.3777,480646.9007,480273.8945,317046.5918,165219.158,32216.15609,203418.9118,42996.89019,29970.84445,969.2682016,4896.402592,-22138.48634,-3420.902054
16.435,477580.5329,488344.0906,481022.53,480696.4029,316045.262,165241.9362,34164.52719,203685.7846,42682.06127,29573.32807,1033.831333,4955.433985,-22074.3298,-3230.485126
16.440,479715.0972,490615.0127,482879.4593,482575.9657,316187.843,165858.2224,36481.47331,201775.703,42611.59966,29209.99224,1324.121373,5091.516822,-22060.28271,-3077.784969
16.445,482292.4109,493324.0467,485008.3242,484675.1812,317777.6246,166541.5249,38686.24944,199506.9628,42499.64612,29264.87299,1737.798894,5279.946949,-22031.15634,-2941.244687
16.450,484217.479,495379.7486,486548.5454,486254.1014,320795.7292,167167.3584,40628.80751,195637.4199,42387.03975,29330.42299,2332.543682,5513.62558,-21983.12887,-2800.225586
16.455,484606.6472,495945.2256,486741.1527,486562.8343,325122.5242,167275.4765,42033.98523,190648.0711,41927.3128,29667.68453,2590.547078,5612.164191,-21897.24883,-2607.643881
16.460,483288.868,494737.3968,485499.607,485511.4396,329354.6748,166722.7736,42838.80807,184231.9131,41178.98593,30677.45585,2780.182328,5701.022374,-21789.38715,-2393.173892
16.465,479595.0991,491097.1812,482440.0328,482654.9958,329818.6517,165430.4187,43046.1346,177255.4436,40146.51772,31742.12422,2727.908559,5725.676711,-21641.85475,-2230.095032
16.470,475725.3638,487296.0006,479533.6604,479904.0518,327851.113,164083.356,43667.35266,170708.4157,39237.11588,31676.59876,2318.301156,5696.372411,-21510.88337,-2127.835956
16.475,472513.9376,484082.0508,477074.1364,477564.5636,324027.7161,163006.146,43998.65174,165915.07,38110.53723,30949.95317,1672.199954,5614.407596,-21436.29782,-2033.475776
16.480,471802.5702,483326.4983,476562.3297,477189.369,323593.1424,162609.6557,45051.45741,163078.3215,37353.88403,31337.57545,1359.355812,5696.516438,-21403.19057,-1957.131332
16.485,472759.6081,484239.3267,477303.9431,478082.4393,326922.0995,162751.8237,47146.67708,163135.6561,36804.59297,32736.59049,1053.852298,5759.457244,-21426.48498,-1844.337705
16.490,476160.4929,487524.7719,479939.2241,480799.9828,328494.2075,163693.7469,49207.93322,165680.4241,36358.32823,34521.22494,895.0777463,5808.537025,-21478.32284,-1754.554737
16.495,480803.0485,492046.8224,483662.0586,484603.6391,332126.7574,165360.6607,49916.17785,170625.697,36636.76396,36512.51428,1082.735416,5932.100935,-21515.62937,-1693.524995
16.500,483999.2135,495116.6003,486073.1806,487107.5674,335042.2983,166167.8407,50277.63968,177051.7628,36608.22503,38409.55523,1345.601402,6040.31295,-21478.97439,-1627.237765
16.505,486263.3702,497200.4043,487858.9737,489007.9395,339400.1081,166651.6405,49800.17284,186205.5044,36296.79312,40180.68965,1767.280939,6201.895146,-21387.25964,-1482.793328
16.510,486501.9958,497322.8932,488054.4374,489243.6302,341086.1137,166396.4079,47202.27771,192879.7331,36323.95828,40718.47216,1904.782993,6240.777335,-21331.80198,-1425.289451
16.515,484453.1119,495015.0957,486471.6446,487783.9535,340389.0896,164578.9591,41573.54258,198236.0168,35305.38865,40590.94558,1995.801562,6283.311523,-21182.55134,-1302.613157
16.520,482788.234,493258.4041,485361.6406,486706.2616,338035.7885,163278.8973,35305.93196,198710.8735,35003.84559,40823.0071,1988.440775,6355.997293,-21087.59319,-1186.243516
16.525,478344.7627,488559.3981,481994.685,483418.2319,335146.9964,160240.7005,26706.61311,193430.8124,33316.26577,40731.89679,1614.564125,6330.171502,-20959.40354,-959.4672565
16.530,477004.7557,487127.8439,480893.4085,482348.4894,334639.5842,159162.138,25028.30288,185931.039,32498.89907,40457.56915,1434.077083,6381.110262,-20906.79541,-804.3295658
16.535,476268.4362,486056.9617,480194.0897,481740.3821,335098.1577,158469.6523,18715.71342,176257.9283,30403.51488,40056.61207,1272.005135,6428.760813,-20865.1772,-587.9795445
16.540,476235.4125,485882.8468,480058.8681,481619.8623,335219.8714,158491.1967,14954.65863,169027.0654,29108.84303,39685.57612,1241.839601,6506.746551,-20848.69786,-454.3229253
16.545,476479.1726,485824.6244,480073.2512,481726.3447,336162.7364,158684.8997,10811.35911,160048.0034,26087.57528,39899.60237,1120.270811,6525.421222,-20838.31223,-266.6486713
16.550,477392.4391,486614.3918,480808.9602,482480.9488,337490.4949,159497.3,11618.61238,155420.6529,23803.8205,40822.61564,1074.271052,6660.310104,-20819.20786,-108.6443488
16.555,479898.3034,488879.837,483019.6396,484769.2166,341014.1285,161156.4678,11493.56447,150421.709,21204.52469,42417.80906,1065.961169,6639.721605,-20799.61292,82.80500116
16.560,481813.8799,490756.1381,484717.7861,486499.6503,343175.5095,162709.6933,12780.06838,147778.8681,20716.81317,42765.91352,1255.885797,6756.748325,-20757.40503,196.421211
16.565,483767.0584,492421.7461,486354.5936,488255.9925,346459.9139,164294.3551,13960.66844,143403.1877,22500.37536,41928.10889,1480.632508,6765.489468,-20685.33557,366.303266
16.570,484744.8658,493177.3696,487161.7061,489126.2205,348444.4752,165260.3283,14309.87912,141478.7131,25856.94954,40587.07509,1734.736811,6890.262011,-20624.18347,470.3513215
16.575,485313.2648,493421.7739,487678.755,489736.5233,350962.6925,166166.8877,14930.05623,138549.001,26936.11483,38187.25783,2035.999658,6899.499447,-20532.161,612.1313961
16.580,485420.9333,493426.4093,487828.9884,489908.1611,351519.9405,166532.2938,15006.43152,137085.5208,23905.1144,37141.76838,2158.716391,6966.206088,-20482.88454,667.9187789
16.585,485423.5696,493223.4247,487889.7668,490007.1338,351894.8026,166871.3081,14172.84586,134405.2022,19149.79949,36868.53908,2287.263373,6881.773549,-20405.55195,767.5193941
16.590,485269.794,493045.1587,487827.2769,489940.8627,351699.9194,166949.3904,14133.9123,133449.4376,18503.67335,36685.28925,2293.66188,6923.791727,-20383.0534,795.9825629
16.595,484785.432,492488.5055,487350.046,489507.8284,351054.916,166925.6159,14556.43396,132050.0108,17517.25958,36263.24735,2272.780809,6755.17744,-20367.67504,834.9955063
16.600,484408.7651,492071.8417,486982.0996,489166.8667,350219.1067,166921.2596,14953.16256,131872.7581,18015.43033,35789.49381,2175.969437,6749.081814,-20390.10244,838.8669682
16.605,482916.1577,490487.7787,485632.0667,487813.9122,348016.3726,166578.6452,15107.05869,131917.9592,18817.14993,35150.10067,1865.290293,6561.26953,-20472.8652,814.6140141
16.610,481759.9071,489280.2221,484695.1621,486790.0797,347539.2524,166504.3662,14618.75212,132815.8483,19493.56373,34840.12856,1561.078449,6472.535081,-20576.51176,761.4165355
16.615,479439.34,486744.6155,482859.5999,484783.8853,346461.0595,166174.8324,12860.59249,135280.5324,20258.00194,34248.28915,1106.8165,6291.530665,-20723.90135,720.1887011
16.620,478550.3992,485748.2371,482194.7528,483988.9771,346010.4719,166102.8706,12263.4954,137616.6501,21344.58126,34190.06992,793.0560645,6253.800118,-20803.73432,692.3128331
16.625,478022.0532,485063.5103,481855.4772,483498.557,344960.4519,166293.1603,9173.491614,141949.3938,24011.14649,34282.59949,411.5116753,6120.8925,-20938.29063,648.8021995
16.630,478293.6219,485316.4887,482083.0187,483665.0442,344668.985,166584.4853,8540.143675,145626.1051,26214.23528,34338.49522,192.0099297,6031.95952,-21048.92216,554.2212735
16.635,480577.3013,487537.3688,483950.2436,485460.3171,345134.701,167853.2812,6758.531014,151157.2381,29793.01924,34531.20021,51.03816172,5892.824446,-21236.05805,417.9439325
16.640,482867.5668,489884.4974,485765.6472,487237.7115,345308.6248,168835.7831,7095.703565,154091.9646,31525.87839,35077.09703,230.1204005,5881.235266,-21345.42094,346.958579
16.645,485706.9057,492681.6411,487995.0884,489383.8321,344200.237,169694.1143,5708.035341,158007.436,33707.24697,36185.06038,636.4851708,5863.907342,-21457.79363,246.2953814
16.650,486700.7293,493704.8002,488783.1818,490117.1849,342790.2183,169964.2515,5493.232675,159330.5669,34177.20876,36417.94653,769.0703818,5837.583133,-21501.93397,194.1041564
16.655,486344.5262,493242.3593,488537.5443,489775.2459,340155.2997,169495.509,3559.368791,160880.2889,34498.58423,36579.56273,787.3646912,5706.045152,-21570.36423,77.76306126
16.660,485141.5654,492009.1646,487665.5812,488908.9703,338395.2811,168727.9656,2900.47881,160212.4346,33459.2519,36535.44247,681.7965592,5629.318182,-21576.12005,5.10277957
16.665,480424.405,487221.5759,484334.5217,485526.9931,334710.769,166093.3319,729.510691,158279.1012,32290.06137,35982.0302,332.5740915,5384.52949,-21599.8037,-104.4911335
16.670,477711.571,484635.0707,482155.05,483284.7436,333321.7211,164700.4601,-110.6918929,156161.3986,30823.28913,35345.13975,92.78607378,5196.40963,-21670.79332,-185.4058818
16.675,474455.6207,481395.7739,479461.6358,480418.99,332266.438,162548.0015,-2099.809044,153721.6638,29652.49859,34137.30244,-850.4942289,4680.234594,-21843.11712,-320.1496523
16.680,474199.9867,481361.3642,479128.7227,479999.5457,332830.1732,162009.7058,-1916.380226,152736.7936,29434.32818,33553.23348,-1251.945506,4570.808958,-22008.64272,-482.3712009
16.685,475478.9777,482797.1801,479859.0645,480635.6514,334760.3832,162141.2456,-1459.888146,151075.9692,29183.24707,32834.99362,-1995.865326,4448.934907,-22339.97076,-632.7388571
16.690,477645.01,485309.8794,481278.9336,482088.6552,336638.6104,162840.8249,-647.0096651,149987.7667,28550.6797,32309.50913,-2454.829091,4408.810362,-22534.87338,-697.2744029
16.695,483121.8227,490844.5748,485339.2108,486185.5774,341099.5324,164584.3689,1842.753212,148695.5835,27989.92404,32196.76898,-2748.203333,4372.163666,-22822.50084,-769.5261711
16.700,486191.7255,494177.9766,487724.2135,488635.6968,343789.2906,165594.0887,3917.36467,147929.5582,27465.04087,32322.01837,-2764.621044,4395.598648,-22908.43036,-798.580913
16.705,488060.8439,496157.4381,489095.669,490001.6495,346756.7693,166030.8074,7429.391656,146077.623,27207.64019,32067.17313,-2541.442712,4335.602461,-22989.0978,-826.027931
16.710,488343.0904,496745.9423,489393.0937,490298.1618,348176.995,166130.4289,9576.289665,144917.0883,27296.33013,31965.78658,-2197.838399,4339.728662,-22995.68588,-830.7583286
16.715,487085.5955,495404.6078,488526.0871,489422.3008,349456.246,165503.7901,13379.92601,142908.4265,27814.19369,31635.54197,-1898.312769,4254.704166,-22995.39405,-822.4038802
16.720,484497.8381,492726.0757,486550.3784,487473.1554,348693.3059,164629.6473,15236.64769,142454.5935,28561.28067,31846.89487,-1789.529404,4234.648715,-22986.26572,-828.3068704
16.725,481946.6403,489967.8623,484428.9403,485375.7938,347552.6867,163716.2287,17126.00016,141474.0194,29347.43429,31556.12813,-1726.521104,4171.533159,-23051.62638,-854.4537675
16.730,479809.3837,487508.292,482652.5844,483602.0852,346254.5091,162893.7433,18856.12261,141080.9215,29969.7617,31190.5059,-1847.602947,4077.513049,-23152.0983,-868.996829
16.735,478966.1152,486224.9981,481928.2247,482880.4746,346041.1667,162687.8374,20155.26092,141161.2073,30332.87251,31070.79606,-2008.472543,3988.884293,-23282.09409,-901.9013291
16.740,478252.5892,485104.1137,481170.546,482168.2503,345043.5929,162491.4198,20831.88173,141722.7854,30046.69264,30682.77733,-2308.531918,3909.345632,-23402.90809,-972.5158225
16.745,478213.145,484575.6257,480916.0793,481959.1097,344841.8587,162598.1202,21236.81215,142666.5258,29377.64288,30167.39857,-2733.620887,3873.964443,-23488.31894,-1035.389659
16.750,478773.4433,484615.8722,481130.4803,482190.0139,345900.6689,162970.0593,21624.3985,143315.9431,28568.32025,29793.58509,-3069.377624,3839.692099,-23593.18539,-1071.895032
16.755,480155.8409,485488.9935,482073.1109,483138.2865,348368.5178,163654.5949,22020.87426,143110.5074,27687.94263,29797.06332,-3307.793041,3802.509435,-23699.19596,-1093.540096
16.760,482163.6803,486976.2033,483474.9163,484536.0063,350466.2955,164285.3136,21821.86006,142240.751,26951.96834,29958.81643,-3395.119269,3815.866713,-23786.95948,-1129.16331
16.765,484190.777,488464.5889,484965.9253,485994.7055,351760.4344,164855.9324,21695.17936,141504.6868,26846.47939,30306.24301,-3408.997381,3841.928944,-23853.03711,-1106.347484
16.770,485269.6491,489059.5161,485634.2183,486681.7432,351013.148,164948.6564,21224.19497,141323.9742,26715.32767,30549.17405,-3422.558956,3861.999134,-23875.89975,-1018.036835
16.775,485987.2678,489290.8682,486114.6295,487213.3371,348327.826,164912.6058,20680.06344,141334.0192,26453.20339,30777.65537,-3458.281598,3866.804275,-23873.91322,-954.440553
