16.830,18806.10187,179880.0395,2710.260913,26125.79598
16.835,21771.90871,174076.4383,5153.810648,27745.26915
16.840,24006.40872,167126.4503,8129.224719,30161.75556
16.845,25539.51898,160939.5362,10630.33928,32614.77952
16.850,26895.84467,155695.6801,13694.22605,35125.76258
16.855,27970.47521,151362.2799,16586.54698,37485.66005
16.860,28966.23467,148748.9655,19593.26877,39591.44228
16.865,29783.8615,146951.496,23452.26496,41260.67565
16.870,30054.01441,146418.6005,26698.89255,41460.98058
16.875,30020.63626,146124.5735,28135.7805,40462.28745
16.880,29849.43614,145810.0786,28684.34744,39298.70513
16.885,29946.89316,145581.1937,29520.74334,38449.12835
16.890,30469.90289,145225.6782,30085.3072,37559.56329
16.895,31381.05926,144808.9705,29775.45707,36779.35934
16.900,32263.88132,144704.529,28681.48529,36247.42937
16.905,33355.44716,144981.8124,28167.54598,36074.32206
16.910,34512.28895,145231.0583,28394.59173,36577.73997
16.915,35117.49886,144776.5842,29343.48804,37123.70565
16.920,35177.76071,143899.3839,30118.69966,37230.29552
16.925,35259.69732,143161.3854,30511.52073,36938.4835
16.930,35741.92599,142577.3619,30765.81555,36628.45941
16.935,36213.78176,141576.1424,30913.64066,36047.28197
16.940,36585.11108,140490.0306,31057.60485,35678.41119
16.945,36261.28701,139260.6461,31092.38436,35521.05064
16.950,35982.20624,137723.8239,31517.97638,36218.92991
16.955,35391.60282,135382.6117,31974.38221,36500.54696
16.960,34304.4383,132767.2743,33025.27099,36844.2831
16.965,32407.93529,129784.3349,34332.90798,37093.14596
16.970,29982.542,126761.3178,35857.63148,36744.35166
16.975,27872.45017,124110.1684,37187.72616,36229.08528
16.980,25691.81498,122342.5686,38291.80003,35370.42845
16.985,22406.8985,120957.1552,39049.66166,34753.5264
16.990,18881.32243,119311.4298,39453.48625,33708.24675
16.995,19347.65002,118026.9156,39196.18734,33480.51615
17.000,20893.10233,116654.4033,39009.14872,34237.62571
17.005,20409.40476,115234.3568,38348.6221,35595.75598
17.010,20101.96045,113675.0919,37452.80111,37854.44626
17.015,18958.38137,112665.8955,36677.24047,40634.78596
17.020,17364.51633,113538.2305,35481.40275,42569.14522
17.025,15968.47059,116755.3132,32200.83611,44609.9969
17.030,14442.51852,121912.3259,27784.29564,47049.17178
17.035,12821.94521,130487.2205,25383.68355,48174.41723
17.040,10486.1259,140148.1807,23073.01963,47020.46523
17.045,8566.381577,150600.4561,19138.20752,45223.42918
17.050,7918.372633,160180.0953,15789.58837,43690.41308
17.055,7887.374571,167452.5684,13344.19756,42636.07754
17.060,8167.958171,172626.1388,10897.14465,41769.94163
17.065,8944.907481,174268.8034,9305.501027,40787.52556
17.070,10063.12819,171609.2473,7966.866529,39911.72266
